BA,CAT,CVX
136.08999633789062,180.8000030517578,161.30999755859375
137.33999633789062,183.5500030517578,162.72000122070312
138.38999938964844,184.41000366210938,168
139.1300048828125,180.5399932861328,168.9600067138672
141.32000732421875,190.22000122070312,173.19000244140625
142.0500030517578,191.3000030517578,173.1300048828125
146.64999389648438,194.83999633789062,174.92999267578125
133.7899932861328,196.9600067138672,177.08999633789062
139.75999450683594,212.13999938964844,177.89999389648438
143.83999633789062,219.33999633789062,179.97999572753906
142.50999450683594,216.4600067138672,180.89999389648438
143.3800048828125,218.5,182.22000122070312
147.41000366210938,214.5399932861328,178.5
156.75,219.25999450683594,181.1300048828125
160.00999450683594,227.85000610351562,183.4199981689453
164.91000366210938,228.61000061035156,185.61000061035156
169.6199951171875,229.80999755859375,185.33999633789062
168.74000549316406,225.5399932861328,177.92999267578125
177.5800018310547,232.4499969482422,181.3000030517578
177.49000549316406,236.49000549316406,186.4600067138672
173.5500030517578,236.5,186.5500030517578
175.35000610351562,234.58999633789062,188.0500030517578
172.69000244140625,232.4199981689453,184.99000549316406
172.77999877929688,230.44000244140625,184.08999633789062
173.88999938964844,231.42999267578125,182.99000549316406
172.94000244140625,232.1699981689453,181.24000549316406
172.5,237.25999450683594,185.88999938964844
174.85000610351562,236.9199981689453,184.24000549316406
178.36000061035156,235.6999969482422,183.6999969482422
171.8300018310547,232.3000030517578,178.36000061035156
175.32000732421875,235.1199951171875,181.02999877929688
178.8800048828125,236.41000366210938,183.30999755859375
175.77999877929688,235.69000244140625,182.49000549316406
182.8699951171875,236.1300048828125,181.02999877929688
185.10000610351562,232.57000732421875,176.55999755859375
178.42999267578125,228.2899932861328,172.00999450683594
176.5,228.97999572753906,172.52000427246094
179.0800018310547,230.9199981689453,173.5399932861328
179.5399932861328,227.2899932861328,168
186.27000427246094,233.05999755859375,169.75
187.1300048828125,235.49000549316406,173.52999877929688
188.25,234.47999572753906,172.3300018310547
183.72000122070312,230.66000366210938,171.0399932861328
184.6999969482422,232.72000122070312,168.72000122070312
185.67999267578125,232.2899932861328,169.8800048828125
188.2899932861328,235.13999938964844,172.6699981689453
196,241.72999572753906,174.6999969482422
188.25,237.5399932861328,172.0800018310547
189.05999755859375,239.8699951171875,177.39999389648438
189.39999389648438,243.13999938964844,179.6300048828125
188.3800048828125,239.3800048828125,176.97999572753906
188.91000366210938,240.1999969482422,178.32000732421875
190.49000549316406,239.55999755859375,179.49000549316406
195.38999938964844,238.8800048828125,173.99000549316406
203.63999938964844,241.36000061035156,172.13999938964844
204.99000549316406,240.27999877929688,175.24000549316406
213,248.86000061035156,176.55999755859375
208.57000732421875,246.6199951171875,175.17999267578125
206.69000244140625,250.50999450683594,176.0399932861328
208.02999877929688,250.72999572753906,175.1999969482422
214.32000732421875,255.07000732421875,177.0800018310547
214.1300048828125,258.4599914550781,177.55999755859375
211.41000366210938,256.2600098,180.49000549316406
209.41000366210938,252.82000732421875,177.22999572753906
207.08999633789062,245.75,179
206.75999450683594,249.7100067138672,180.89999389648438
209.97000122070312,252.6999969482422,180.66000366210938
211.97999572753906,257.6099853515625,180.8300018310547
212.67999267578125,258.44000244140625,179.0800018310547
212.72999572753906,262.1199951171875,187.7899932861328
211.1699981689453,264.5400085449219,179.4499969482422
209.6699981689453,261.5,174.1999969482422
213,252.2899932861328,174.02000427246094
214.75,249.5399932861328,171.36000061035156
209.33999633789062,244.89999389648438,169.00999450683594
206.00999450683594,247.75999450683594,169.4499969482422
206.80999755859375,251.4199981689453,169.63999938964844
214.75999450683594,249.66000366210938,174.08999633789062
213.5,248.8699951171875,170
211.99000549316406,246.27999877929688,168.44000244140625
212.88999938964844,247.6699981689453,171.97000122070312
215.64999389648438,248.14999389648438,171.00999450683594
218.4499969482422,244.36000061035156,172.32000732421875
217.44000244140625,248.6999969482422,169.00999450683594
212.2100067138672,246.52000427246094,166.57000732421875
211.66000366210938,247.7899932861328,162.85000610351562
205.52000427246094,240.7100067138672,161
205.75999450683594,237.88999938964844,160.35000610351562
208.1300048828125,237.9499969482422,161.92999267578125
198.14999389648438,236.1699981689453,162.41000366210938
200.4600067138672,239.97999572753906,162.82000732421875
201.5500030517578,239.5500030517578,160.77000427246094
204.5500030517578,248.6699981689453,162.0500030517578
210.05999755859375,252.17999267578125,162.55999755859375
215.11000061035156,255.30999755859375,164.9600067138672
211.9199981689453,253.97999572753906,166.1699981689453
207.9199981689453,246.13999938964844,164.02999877929688
207.1999969482422,248.72000122070312,162.99000549316406
201.24000549316406,240.9600067138672,160.50999450683594
203.07000732421875,227.00999450683594,159.6699981689453
203.3699951171875,224.6999969482422,158.7100067138672
207.27999877929688,225.6699981689453,160.75999450683594
198.2100067138672,217.25999450683594,153.8000030517578
203.19000244140625,218.7100067138672,154.2899932861328
201.0500030517578,215.00999450683594,152.33999633789062
204.77000427246094,220.30999755859375,154.5800018310547
204.6999969482422,224.9199981689453,159.30999755859375
196.16000366210938,219.9499969482422,156.07000732421875
197.89999389648438,219.44000244140625,154.52000427246094
197.52999877929688,217.00999450683594,156.05999755859375
200.57000732421875,218,157.64999389648438
204.9600067138672,220.16000366210938,159.49000549316406
207.97000122070312,223,160.86000061035156
211.0399932861328,224.5399932861328,162.38999938964844
212.42999267578125,228.83999633789062,163.16000366210938
215.38999938964844,229.8699951171875,169.9499969482422
213.89999389648438,217.4499969482422,169.0399932861328
210,213.52999877929688,169.8800048828125
211.3699951171875,209.1699981689453,167.64999389648438
210.77999877929688,215.52999877929688,168.2899932861328
212.32000732421875,220.60000610351562,169.22000122070312
212.33999633789062,220.5,169.82000732421875
213.58999633789062,221.6699981689453,172.08999633789062
201.7100067138672,223.67999267578125,172.44000244140625
205.02999877929688,225.24000549316406,170.9199981689453
208.3699951171875,225.1999969482422,170.52000427246094
208.7100067138672,224.64999389648438,170.67999267578125
207.22999572753906,222.27000427246094,169.85000610351562
205.14999389648438,220.27000427246094,169.1199951171875
205.77000427246094,223.42999267578125,171.47999572753906
202.19000244140625,218.6300048828125,168.99000549316406
203.02999877929688,216.19000244140625,165.97999572753906
206.0399932861328,214.3300018310547,166.9499969482422
206.77999877929688,218.8000030517578,168.5800018310547
203.8699951171875,217.27000427246094,167.24000549316406
203.25,215.14999389648438,160.0399932861328
200.92999267578125,215.63999938964844,156.8300018310547
197.0500030517578,210.3800048828125,156.22000122070312
198.33999633789062,215.08999633789062,160.2100067138672
197.25999450683594,214.7899932861328,159.5800018310547
201.8800048828125,213.49000549316406,159.1199951171875
200.83999633789062,213.1699981689453,157.08999633789062
201.83999633789062,210.02999877929688,156.22000122070312
200.6999969482422,209.5399932861328,156.6199951171875
202.77000427246094,211.2899932861328,157.1999969482422
200.8699951171875,207.1999969482422,153.50999450683594
206.8699951171875,212.10000610351562,155.7100067138672
207.24000549316406,214.72000122070312,154.00999450683594
205.49000549316406,214.77999877929688,155.22999572753906
205.91000366210938,214.25999450683594,152.44000244140625
202.60000610351562,212.7100067138672,156.85000610351562
199.27000427246094,209.6999969482422,157.27000427246094
200.8699951171875,209.97999572753906,154.55999755859375
203.6300048828125,211.8000030517578,154.0800018310547
204.69000244140625,209.89999389648438,153.1199951171875
205.6999969482422,205.75,150.6199951171875
207.9600067138672,209.07000732421875,152.16000366210938
213.32000732421875,226.6300048828125,156.25999450683594
208.77999877929688,222.47000122070312,155.50999450683594
207.2899932861328,226.67999267578125,155.7899932861328
211.92999267578125,235.5500030517578,159.8300018310547
218.11000061035156,234.4499969482422,159.24000549316406
217.30999755859375,235.02999877929688,158.86000061035156
221.55999755859375,237.89999389648438,157.3300018310547
220.3800048828125,245.44000244140625,158.50999450683594
216.89999389648438,243.32000732421875,157.08999633789062
219.41000366210938,247.6699981689453,158.27999877929688
219.99000549316406,245.27000427246094,157.25999450683594
212.3699951171875,241.14999389648438,153.67999267578125
212.0800018310547,241.47999572753906,154.8800048828125
205.61000061035156,237.33999633789062,152.63999938964844
205.41000366210938,234.44000244140625,151.35000610351562
205.5800018310547,236.9499969482422,154.00999450683594
209.42999267578125,240.69000244140625,153.52999877929688
210.72000122070312,241.8699951171875,154.9199981689453
211.8300018310547,244.24000549316406,156.24000549316406
211.16000366210938,246.0500030517578,157.35000610351562
210.9199981689453,247.3300018310547,157.2100067138672
213.30999755859375,244.8300018310547,156.30999755859375
212.6199951171875,240.5800018310547,152.8800048828125
212.10000610351562,245.17999267578125,154.22000122070312
213.30999755859375,248.80999755859375,155.25
218.75999450683594,252.85000610351562,158.1199951171875
217.11000061035156,253.60000610351562,159.63999938964844
216.85000610351562,255.86000061035156,157.50999450683594
213.1199951171875,255.6199951171875,153.5800018310547
211.8699951171875,257.4599914550781,153.44000244140625
211.57000732421875,263.80999755859375,153.75
208.60000610351562,262.75,154.69000244140625
213.61000061035156,261.0899963378906,156.39999389648438
211.8000030517578,257.6499938964844,158.69000244140625
215.8699951171875,259.3699951171875,161.82000732421875
214.1199951171875,262.05999755859375,162.55999755859375
232.8000030517578,258.32000732421875,161.33999633789062
233.75,258.29998779296875,159.66000366210938
238.69000244140625,260.42999267578125,158.8699951171875
238.85000610351562,265.1700134277344,163.66000366210938
238.00999450683594,288.6499938964844,162.3000030517578
231.3800048828125,287.57000732421875,159.72999572753906
231.36000061035156,281.45001220703125,159.6699981689453
231.36000061035156,276.44000244140625,159.30999755859375
238.25,281.6499938964844,159.88999938964844
238.0399932861328,282.8900146484375,159.64999389648438
237.86000061035156,284.5299987792969,159.86000061035156
238.25999450683594,283.82000732421875,160.8300018310547
235.72000122070312,285.2200012207031,164.14999389648438
236.7100067138672,284.5400085449219,164.02999877929688
232.25999450683594,277.3699951171875,159.24000549316406
229.9499969482422,274.5100098,158.6300048828125
224.5399932861328,275.1700134277344,159.75
226.64999389648438,273.79998779296875,160.89999389648438
227.22000122070312,272.75,160.36000061035156
230.07000732421875,270.20001220703125,159.0399932861328
228.5800018310547,273.0299987792969,159.25
217.30999755859375,269.29998779296875,157.94000244140625
223.41000366210938,272.55999755859375,159.1199951171875
227.05999755859375,274.7900085449219,160.2100067138672
227.25,280.0299987792969,159.9600067138672
228.85000610351562,282.3299865722656,160.17999267578125
224.02999877929688,281.1300048828125,161.10000610351562
223.39999389648438,286.25,164.3000030517578
222.57000732421875,281.6300048828125,166.4600067138672
217.9499969482422,282.8999938964844,166.6300048828125
216.0500030517578,281.42999267578125,166.63999938964844
211.27000427246094,282.2799987792969,167.2100067138672
211.00999450683594,282.04998779296875,163.75999450683594
210.64999389648438,281.80999755859375,166.80999755859375
208.39999389648438,275.9200134277344,166.1999969482422
209.0500030517578,282.55999755859375,167.22999572753906
208.11000061035156,279.1499938964844,166.5
205.1199951171875,280.94000244140625,167.22000122070312
204.47999572753906,279.6700134277344,167.1999969482422
202.3699951171875,278.6099853515625,166.69000244140625
199.9499969482422,272.0299987792969,165.19000244140625
197.7100067138672,273.05999755859375,166.27999877929688
198.77999877929688,274.2699890136719,168.7100067138672
195.63999938964844,269.5199890136719,167.8000030517578
195.4600067138672,272.7099914550781,171.0399932861328
190.42999267578125,276.2399902,170.58999633789062
191.67999267578125,273,168.6199951171875
187.8300018310547,271.7200012207031,166.5399932861328
188.9199981689453,268.9700012207031,166.92999267578125
186.72999572753906,265.0299987792969,163.0399932861328
186.2899932861328,260.79998779296875,163.89999389648438
187.3800048828125,266.0400085449219,162.22999572753906
188.49000549316406,271.29998779296875,166.72000122070312
193.52999877929688,273.2099914550781,166.5399932861328
196.07000732421875,272.8299865722656,161.10000610351562
191.3000030517578,269.6099853515625,161.22999572753906
184.91000366210938,267.94000244140625,164.05999755859375
184.92999267578125,270.7900085449219,165.39999389648438
185.60000610351562,272.6499938964844,167.58999633789062
185.69000244140625,259.2200012207031,168.9199981689453
182.7899932861328,252.88999938964844,169.10000610351562
180.0399932861328,249.1999969482422,166.8300018310547
181.02999877929688,247.32000732421875,160.67999267578125
182.36000061035156,249.5500030517578,156.64999389648438
177.72999572753906,244.94000244140625,155.8699951171875
179.08999633789062,242.42999267578125,154.75
179.69000244140625,238.55999755859375,144.35000610351562
182.35000610351562,242.16000366210938,146.08999633789062
186.82000732421875,226.0500030517578,145.72999572753906
189.3800048828125,231.8300018310547,143.97999572753906
192.00999450683594,239.1199951171875,148.75999450683594
195.0500030517578,240.75,147.61000061035156
192.9499969482422,238.27999877929688,147
191.41000366210938,234.9199981689453,144.41000366210938
191.8300018310547,234.82000732421875,142.39999389648438
193.3300018310547,234.14999389648438,141.94000244140625
196.64999389648438,239.67999267578125,142.9499969482422
204.5399932861328,241.6699981689453,144
207.47000122070312,247.86000061035156,145.0500030517578
208.7100067138672,251.08999633789062,145.55999755859375
206.60000610351562,248.2100067138672,141.77000427246094
208.0399932861328,253.07000732421875,144.4600067138672
217.7100067138672,250.4499969482422,144.3800048828125
218.27000427246094,249.41000366210938,144.0399932861328
219.91000366210938,246.00999450683594,144.3300018310547
220,247.36000061035156,144.89999389648438
219.3000030517578,247.38999938964844,144.36000061035156
222.3699951171875,247.5,145.50999450683594
224.42999267578125,249.4499969482422,143.91000366210938
231.6300048828125,250.72000122070312,143.60000610351562
233.8699951171875,256.7600098,144.80999755859375
234.8699951171875,254.75,144.8699951171875
234.16000366210938,255.19000244140625,142.86000061035156
236.88999938964844,255.97000122070312,142.52999877929688
237.3300018310547,257.4100036621094,142.4199981689453
244.6999969482422,259.5,144.30999755859375
248.0800018310547,260.9200134277344,144.35000610351562
248.6300048828125,261.42999267578125,142.5
250.91000366210938,267.9700012207031,144.61000061035156
256.2399902,285.1700134277344,149.92999267578125
264.2699890136719,285.7399902,149.35000610351562
260.4100036621094,285.7099914550781,149.67999267578125
263.5100098,292.9599914550781,151.63999938964844
260.25,289.7099914550781,150.25
262.0199890136719,290.07000732421875,150.7100067138672
260.44000244140625,290.3599853515625,151.0500030517578
262.7900085449219,295.6300048828125,152.41000366210938
262.1000061035156,298.1199951171875,151.91000366210938
260.3500061035156,296.8800048828125,149.77000427246094
260.6600036621094,295.6700134277344,149.16000366210938
